204.3760 	WARNING 	Movie2 stim could not be imported and won't be available
788.2118 	DATA 	Keypress: 5
788.2144 	DATA 	Keypress: 5
788.2328 	Level Condition: 0 	25
788.2389 	Level image=bottled_water.jpg 	25
790.2096 	Level injecting via pump at address 0 	25
792.2210 	DATA 	Keypress: 5
792.2214 	DATA 	Keypress: 5
792.2217 	DATA 	Keypress: 5
796.2252 	DATA 	Keypress: 5
796.2255 	DATA 	Keypress: 5
796.2281 	DATA 	Keypress: 5
796.2284 	DATA 	Keypress: 5
798.2118 	DATA 	Keypress: 5
798.2378 	Level Condition: 2 	25
798.2414 	Level image=tampico.jpg 	25
800.2096 	Level injecting via pump at address 1 	25
802.2211 	DATA 	Keypress: 5
802.2215 	DATA 	Keypress: 5
802.2217 	DATA 	Keypress: 5
802.2222 	DATA 	Keypress: 5
806.2248 	DATA 	Keypress: 5
806.2373 	DATA 	Keypress: 5
806.2380 	DATA 	Keypress: 5
808.2116 	DATA 	Keypress: 5
808.2120 	DATA 	Keypress: 5
808.2283 	Level Condition: 2 	25
808.2318 	Level image=tampico.jpg 	25
810.2096 	Level injecting via pump at address 1 	25
812.2209 	DATA 	Keypress: 5
812.2213 	DATA 	Keypress: 5
812.2215 	DATA 	Keypress: 5
816.2252 	DATA 	Keypress: 5
816.2256 	DATA 	Keypress: 5
816.2259 	DATA 	Keypress: 5
816.2262 	DATA 	Keypress: 5
818.2117 	DATA 	Keypress: 5
818.2121 	DATA 	Keypress: 5
818.2305 	Level Condition: 2 	25
818.2339 	Level image=tampico.jpg 	25
820.2096 	Level injecting via pump at address 1 	25
822.2312 	DATA 	Keypress: 5
822.2317 	DATA 	Keypress: 5
822.2320 	DATA 	Keypress: 5
826.2247 	DATA 	Keypress: 5
826.2251 	DATA 	Keypress: 5
826.2253 	DATA 	Keypress: 5
826.2258 	DATA 	Keypress: 5
828.2118 	DATA 	Keypress: 5
828.2210 	Level Condition: 1 	25
828.2262 	Level image=bottled_water.jpg 	25
830.2096 	Level injecting via pump at address 1 	25
832.2214 	DATA 	Keypress: 5
832.2217 	DATA 	Keypress: 5
832.2220 	DATA 	Keypress: 5
832.2224 	DATA 	Keypress: 5
836.2249 	DATA 	Keypress: 5
836.2253 	DATA 	Keypress: 5
836.2256 	DATA 	Keypress: 5
838.2117 	DATA 	Keypress: 5
838.2143 	DATA 	Keypress: 5
838.2411 	Level Condition: 2 	25
838.2447 	Level image=tampico.jpg 	25
840.2096 	Level injecting via pump at address 1 	25
842.2211 	DATA 	Keypress: 5
842.2214 	DATA 	Keypress: 5
842.2217 	DATA 	Keypress: 5
846.2250 	DATA 	Keypress: 5
846.2253 	DATA 	Keypress: 5
846.2256 	DATA 	Keypress: 5
846.2259 	DATA 	Keypress: 5
848.2118 	DATA 	Keypress: 5
848.2242 	Level Condition: 0 	25
848.2301 	Level image=bottled_water.jpg 	25
850.2096 	Level injecting via pump at address 0 	25
852.2224 	DATA 	Keypress: 5
852.2230 	DATA 	Keypress: 5
852.2234 	DATA 	Keypress: 5
852.2240 	DATA 	Keypress: 5
856.2256 	DATA 	Keypress: 5
856.2418 	DATA 	Keypress: 5
856.2423 	DATA 	Keypress: 5
858.2118 	DATA 	Keypress: 5
858.2121 	DATA 	Keypress: 5
858.2257 	Level Condition: 3 	25
858.2289 	Level image=tampico.jpg 	25
860.2097 	Level injecting via pump at address 0 	25
862.2215 	DATA 	Keypress: 5
862.2218 	DATA 	Keypress: 5
862.2221 	DATA 	Keypress: 5
862.2226 	DATA 	Keypress: 5
866.2250 	DATA 	Keypress: 5
866.2253 	DATA 	Keypress: 5
866.2256 	DATA 	Keypress: 5
868.2117 	DATA 	Keypress: 5
868.2120 	DATA 	Keypress: 5
868.2255 	Level Condition: 0 	25
868.2323 	Level image=bottled_water.jpg 	25
870.2096 	Level injecting via pump at address 0 	25
872.2214 	DATA 	Keypress: 5
872.2392 	DATA 	Keypress: 5
872.2397 	DATA 	Keypress: 5
876.2251 	DATA 	Keypress: 5
876.2254 	DATA 	Keypress: 5
876.2257 	DATA 	Keypress: 5
876.2260 	DATA 	Keypress: 5
878.2118 	DATA 	Keypress: 5
878.2282 	Level Condition: 2 	25
878.2318 	Level image=tampico.jpg 	25
880.2096 	Level injecting via pump at address 1 	25
882.2213 	DATA 	Keypress: 5
882.2217 	DATA 	Keypress: 5
882.2220 	DATA 	Keypress: 5
882.2224 	DATA 	Keypress: 5
886.2247 	DATA 	Keypress: 5
886.2250 	DATA 	Keypress: 5
886.2254 	DATA 	Keypress: 5
888.2117 	DATA 	Keypress: 5
888.2143 	DATA 	Keypress: 5
888.2289 	Level Condition: 3 	25
888.2325 	Level image=tampico.jpg 	25
890.2096 	Level injecting via pump at address 0 	25
892.2212 	DATA 	Keypress: 5
892.2215 	DATA 	Keypress: 5
892.2218 	DATA 	Keypress: 5
896.2253 	DATA 	Keypress: 5
896.2284 	DATA 	Keypress: 5
896.2287 	DATA 	Keypress: 5
896.2291 	DATA 	Keypress: 5
898.2117 	DATA 	Keypress: 5
898.2121 	DATA 	Keypress: 5
898.2291 	Level Condition: 3 	25
898.2324 	Level image=tampico.jpg 	25
900.2097 	Level injecting via pump at address 0 	25
902.2209 	DATA 	Keypress: 5
902.2213 	DATA 	Keypress: 5
902.2215 	DATA 	Keypress: 5
906.2248 	DATA 	Keypress: 5
906.2403 	DATA 	Keypress: 5
906.2408 	DATA 	Keypress: 5
908.2116 	DATA 	Keypress: 5
908.2119 	DATA 	Keypress: 5
908.2265 	Level Condition: 0 	25
908.2319 	Level image=bottled_water.jpg 	25
910.2097 	Level injecting via pump at address 0 	25
912.2214 	DATA 	Keypress: 5
912.2217 	DATA 	Keypress: 5
912.2237 	DATA 	Keypress: 5
912.2244 	DATA 	Keypress: 5
916.2250 	DATA 	Keypress: 5
916.2253 	DATA 	Keypress: 5
916.2256 	DATA 	Keypress: 5
918.2117 	DATA 	Keypress: 5
918.2120 	DATA 	Keypress: 5
918.2312 	Level Condition: 1 	25
918.2368 	Level image=bottled_water.jpg 	25
920.2096 	Level injecting via pump at address 1 	25
922.2314 	DATA 	Keypress: 5
922.2318 	DATA 	Keypress: 5
922.2322 	DATA 	Keypress: 5
926.2251 	DATA 	Keypress: 5
926.2254 	DATA 	Keypress: 5
926.2257 	DATA 	Keypress: 5
926.2260 	DATA 	Keypress: 5
928.2118 	DATA 	Keypress: 5
