16.4728 	WARNING 	Movie2 stim could not be imported and won't be available
65.8907 	DATA 	Keypress: 5
65.9303 	Level Condition: 0 	25
65.9462 	Level image=bottled_water.jpg 	25
67.9225 	Level injecting via pump at address 0 	25
69.9335 	DATA 	Keypress: 5
69.9340 	DATA 	Keypress: 5
69.9343 	DATA 	Keypress: 5
73.9359 	DATA 	Keypress: 5
73.9363 	DATA 	Keypress: 5
73.9366 	DATA 	Keypress: 5
75.9223 	DATA 	Keypress: 5
75.9227 	DATA 	Keypress: 5
75.9398 	Level Condition: 0 	25
75.9461 	Level image=bottled_water.jpg 	25
77.9197 	Level injecting via pump at address 0 	25
79.9313 	DATA 	Keypress: 5
79.9317 	DATA 	Keypress: 5
79.9347 	DATA 	Keypress: 5
79.9353 	DATA 	Keypress: 5
83.9352 	DATA 	Keypress: 5
83.9432 	DATA 	Keypress: 5
83.9436 	DATA 	Keypress: 5
85.9220 	DATA 	Keypress: 5
85.9224 	DATA 	Keypress: 5
85.9447 	Level Condition: 0 	25
85.9507 	Level image=bottled_water.jpg 	25
87.9197 	Level injecting via pump at address 0 	25
89.9317 	DATA 	Keypress: 5
89.9321 	DATA 	Keypress: 5
89.9324 	DATA 	Keypress: 5
93.9381 	DATA 	Keypress: 5
93.9385 	DATA 	Keypress: 5
93.9388 	DATA 	Keypress: 5
93.9391 	DATA 	Keypress: 5
95.9219 	DATA 	Keypress: 5
95.9461 	Level Condition: 1 	25
95.9519 	Level image=bottled_water.jpg 	25
97.9197 	Level injecting via pump at address 1 	25
99.9463 	DATA 	Keypress: 5
99.9467 	DATA 	Keypress: 5
99.9470 	DATA 	Keypress: 5
99.9475 	DATA 	Keypress: 5
103.9349 	DATA 	Keypress: 5
103.9352 	DATA 	Keypress: 5
103.9355 	DATA 	Keypress: 5
105.9223 	DATA 	Keypress: 5
105.9226 	DATA 	Keypress: 5
105.9350 	Level Condition: 3 	25
105.9386 	Level image=tampico.jpg 	25
107.9196 	Level injecting via pump at address 0 	25
109.9341 	DATA 	Keypress: 5
109.9345 	DATA 	Keypress: 5
109.9347 	DATA 	Keypress: 5
113.9351 	DATA 	Keypress: 5
113.9354 	DATA 	Keypress: 5
113.9357 	DATA 	Keypress: 5
113.9361 	DATA 	Keypress: 5
115.9220 	DATA 	Keypress: 5
115.9246 	DATA 	Keypress: 5
115.9431 	Level Condition: 0 	25
115.9492 	Level image=bottled_water.jpg 	25
117.9197 	Level injecting via pump at address 0 	25
119.9314 	DATA 	Keypress: 5
119.9328 	DATA 	Keypress: 5
119.9331 	DATA 	Keypress: 5
123.9443 	DATA 	Keypress: 5
123.9447 	DATA 	Keypress: 5
123.9450 	DATA 	Keypress: 5
123.9455 	DATA 	Keypress: 5
125.9219 	DATA 	Keypress: 5
125.9470 	Level Condition: 1 	25
125.9528 	Level image=bottled_water.jpg 	25
127.9197 	Level injecting via pump at address 1 	25
129.9335 	DATA 	Keypress: 5
129.9339 	DATA 	Keypress: 5
129.9342 	DATA 	Keypress: 5
129.9347 	DATA 	Keypress: 5
133.9352 	DATA 	Keypress: 5
133.9497 	DATA 	Keypress: 5
133.9502 	DATA 	Keypress: 5
135.9224 	DATA 	Keypress: 5
135.9227 	DATA 	Keypress: 5
135.9326 	Level Condition: 0 	25
135.9382 	Level image=bottled_water.jpg 	25
137.9199 	Level injecting via pump at address 0 	25
139.9316 	DATA 	Keypress: 5
139.9320 	DATA 	Keypress: 5
139.9325 	DATA 	Keypress: 5
143.9381 	DATA 	Keypress: 5
143.9385 	DATA 	Keypress: 5
143.9388 	DATA 	Keypress: 5
143.9391 	DATA 	Keypress: 5
145.9219 	DATA 	Keypress: 5
