5456.4660 	WARNING 	Movie2 stim could not be imported and won't be available
5534.9880 	DATA 	Keypress: 5
5535.0316 	Level Condition: 2 	25
5535.0471 	Level image=tampico.jpg 	25
5537.0119 	Level injecting via pump at address 1 	25
5539.0206 	DATA 	Keypress: 5
5539.0210 	DATA 	Keypress: 5
5539.0213 	DATA 	Keypress: 5
5543.0398 	DATA 	Keypress: 5
5543.0403 	DATA 	Keypress: 5
5543.0406 	DATA 	Keypress: 5
5545.0119 	DATA 	Keypress: 5
5545.0123 	DATA 	Keypress: 5
5545.0202 	Level Condition: 2 	25
5545.0235 	Level image=tampico.jpg 	25
5547.0095 	Level injecting via pump at address 1 	25
5549.0204 	DATA 	Keypress: 5
5549.0207 	DATA 	Keypress: 5
5549.0210 	DATA 	Keypress: 5
5549.0214 	DATA 	Keypress: 5
5553.0553 	DATA 	Keypress: 5
5553.0558 	DATA 	Keypress: 5
5553.0562 	DATA 	Keypress: 5
5555.0115 	DATA 	Keypress: 5
5555.0118 	DATA 	Keypress: 5
5555.0210 	Level Condition: 3 	25
5555.0240 	Level image=tampico.jpg 	25
5557.0093 	Level injecting via pump at address 0 	25
5559.0242 	DATA 	Keypress: 5
5559.0246 	DATA 	Keypress: 5
5559.0248 	DATA 	Keypress: 5
5563.0403 	DATA 	Keypress: 5
5563.0407 	DATA 	Keypress: 5
5563.0411 	DATA 	Keypress: 5
5563.0416 	DATA 	Keypress: 5
5565.0116 	DATA 	Keypress: 5
5565.0227 	Level Condition: 3 	25
5565.0256 	Level image=tampico.jpg 	25
5567.0093 	Level injecting via pump at address 0 	25
5569.0230 	DATA 	Keypress: 5
5569.0233 	DATA 	Keypress: 5
5569.0236 	DATA 	Keypress: 5
5569.0241 	DATA 	Keypress: 5
5573.0422 	DATA 	Keypress: 5
5573.0427 	DATA 	Keypress: 5
5573.0432 	DATA 	Keypress: 5
5575.0119 	DATA 	Keypress: 5
5575.0123 	DATA 	Keypress: 5
5575.0309 	Level Condition: 0 	25
5575.0383 	Level image=bottled_water.jpg 	25
5577.0093 	Level injecting via pump at address 0 	25
5579.0207 	DATA 	Keypress: 5
5579.0211 	DATA 	Keypress: 5
5579.0213 	DATA 	Keypress: 5
5583.0347 	DATA 	Keypress: 5
5583.0350 	DATA 	Keypress: 5
5583.0353 	DATA 	Keypress: 5
5583.0358 	DATA 	Keypress: 5
5585.0117 	DATA 	Keypress: 5
5585.0120 	DATA 	Keypress: 5
5585.0202 	Level Condition: 0 	25
5585.0250 	Level image=bottled_water.jpg 	25
