15.5855 	WARNING 	Movie2 stim could not be imported and won't be available
320.0722 	DATA 	Keypress: 5
320.0854 	Level Condition: 2 	25
320.0889 	Level image=tampico.jpg 	25
322.0675 	Level injecting via pump at address 1 	25
324.0791 	DATA 	Keypress: 5
324.0794 	DATA 	Keypress: 5
324.0797 	DATA 	Keypress: 5
324.0801 	DATA 	Keypress: 5
328.0830 	DATA 	Keypress: 5
328.0834 	DATA 	Keypress: 5
328.0837 	DATA 	Keypress: 5
330.0698 	DATA 	Keypress: 5
330.0701 	DATA 	Keypress: 5
330.0909 	Level Condition: 1 	25
330.0969 	Level image=bottled_water.jpg 	25
332.0675 	Level injecting via pump at address 1 	25
334.0791 	DATA 	Keypress: 5
334.0795 	DATA 	Keypress: 5
334.0798 	DATA 	Keypress: 5
338.0830 	DATA 	Keypress: 5
338.0880 	DATA 	Keypress: 5
338.0883 	DATA 	Keypress: 5
338.0886 	DATA 	Keypress: 5
340.0696 	DATA 	Keypress: 5
