14.4928 	WARNING 	Movie2 stim could not be imported and won't be available
267.3955 	DATA 	Keypress: 5
271.3799 	DATA 	Keypress: 5
271.3802 	DATA 	Keypress: 5
271.3805 	DATA 	Keypress: 5
271.3809 	DATA 	Keypress: 5
273.3672 	DATA 	Keypress: 5
273.3773 	Level Condition: 0 	25
273.3823 	Level image=bottled_water.jpg 	25
275.3651 	Level injecting via pump at address 0 	25
277.3765 	DATA 	Keypress: 5
277.3768 	DATA 	Keypress: 5
277.3771 	DATA 	Keypress: 5
277.3775 	DATA 	Keypress: 5
281.3803 	DATA 	Keypress: 5
281.3807 	DATA 	Keypress: 5
281.3810 	DATA 	Keypress: 5
283.3673 	DATA 	Keypress: 5
283.3699 	DATA 	Keypress: 5
283.3787 	Level Condition: 3 	25
283.3822 	Level image=tampico.jpg 	25
285.3651 	Level injecting via pump at address 0 	25
287.3768 	DATA 	Keypress: 5
287.3771 	DATA 	Keypress: 5
287.3774 	DATA 	Keypress: 5
291.3800 	DATA 	Keypress: 5
291.3803 	DATA 	Keypress: 5
291.3806 	DATA 	Keypress: 5
291.3809 	DATA 	Keypress: 5
293.3673 	DATA 	Keypress: 5
293.3676 	DATA 	Keypress: 5
293.3799 	Level Condition: 1 	25
293.3856 	Level image=bottled_water.jpg 	25
295.3651 	Level injecting via pump at address 1 	25
297.3762 	DATA 	Keypress: 5
297.3766 	DATA 	Keypress: 5
297.3768 	DATA 	Keypress: 5
301.3800 	DATA 	Keypress: 5
301.3980 	DATA 	Keypress: 5
301.3985 	DATA 	Keypress: 5
303.3672 	DATA 	Keypress: 5
303.3677 	DATA 	Keypress: 5
303.3821 	Level Condition: 2 	25
303.3859 	Level image=tampico.jpg 	25
305.3651 	Level injecting via pump at address 1 	25
307.3767 	DATA 	Keypress: 5
307.3770 	DATA 	Keypress: 5
307.3772 	DATA 	Keypress: 5
307.3777 	DATA 	Keypress: 5
311.3799 	DATA 	Keypress: 5
311.3803 	DATA 	Keypress: 5
311.3806 	DATA 	Keypress: 5
313.3674 	DATA 	Keypress: 5
313.3677 	DATA 	Keypress: 5
313.3830 	Level Condition: 2 	25
313.3864 	Level image=tampico.jpg 	25
315.3651 	Level injecting via pump at address 1 	25
317.3883 	DATA 	Keypress: 5
317.3887 	DATA 	Keypress: 5
317.3891 	DATA 	Keypress: 5
321.3804 	DATA 	Keypress: 5
321.3807 	DATA 	Keypress: 5
321.3810 	DATA 	Keypress: 5
321.3814 	DATA 	Keypress: 5
323.3673 	DATA 	Keypress: 5
431.3154 	DATA 	Keypress: 5
431.3570 	Level Condition: 0 	25
431.3638 	Level image=bottled_water.jpg 	25
433.3381 	Level injecting via pump at address 0 	25
435.3461 	DATA 	Keypress: 5
435.3465 	DATA 	Keypress: 5
435.3468 	DATA 	Keypress: 5
439.3511 	DATA 	Keypress: 5
439.3515 	DATA 	Keypress: 5
439.3518 	DATA 	Keypress: 5
441.3372 	DATA 	Keypress: 5
441.3399 	DATA 	Keypress: 5
441.3488 	Level Condition: 2 	25
441.3518 	Level image=tampico.jpg 	25
443.3352 	Level injecting via pump at address 1 	25
445.3468 	DATA 	Keypress: 5
445.3472 	DATA 	Keypress: 5
445.3474 	DATA 	Keypress: 5
445.3478 	DATA 	Keypress: 5
449.3502 	DATA 	Keypress: 5
449.3506 	DATA 	Keypress: 5
449.3509 	DATA 	Keypress: 5
451.3372 	DATA 	Keypress: 5
451.3375 	DATA 	Keypress: 5
451.3559 	Level Condition: 0 	25
451.3619 	Level image=bottled_water.jpg 	25
453.3352 	Level injecting via pump at address 0 	25
455.3585 	DATA 	Keypress: 5
455.3590 	DATA 	Keypress: 5
455.3594 	DATA 	Keypress: 5
459.3506 	DATA 	Keypress: 5
459.3509 	DATA 	Keypress: 5
459.3512 	DATA 	Keypress: 5
459.3515 	DATA 	Keypress: 5
461.3372 	DATA 	Keypress: 5
461.3603 	Level Condition: 2 	25
461.3642 	Level image=tampico.jpg 	25
463.3352 	Level injecting via pump at address 1 	25
465.3470 	DATA 	Keypress: 5
465.3474 	DATA 	Keypress: 5
465.3476 	DATA 	Keypress: 5
465.3481 	DATA 	Keypress: 5
469.3505 	DATA 	Keypress: 5
469.3509 	DATA 	Keypress: 5
469.3511 	DATA 	Keypress: 5
471.3373 	DATA 	Keypress: 5
471.3399 	DATA 	Keypress: 5
471.3649 	Level Condition: 0 	25
471.3710 	Level image=bottled_water.jpg 	25
473.3352 	Level injecting via pump at address 0 	25
475.3469 	DATA 	Keypress: 5
475.3473 	DATA 	Keypress: 5
475.3476 	DATA 	Keypress: 5
479.3514 	DATA 	Keypress: 5
479.3518 	DATA 	Keypress: 5
479.3521 	DATA 	Keypress: 5
479.3524 	DATA 	Keypress: 5
481.3372 	DATA 	Keypress: 5
481.3376 	DATA 	Keypress: 5
481.3485 	Level Condition: 0 	25
481.3537 	Level image=bottled_water.jpg 	25
483.3352 	Level injecting via pump at address 0 	25
